,t,x0,x1,x2,x3,u0,u1,u2,side
1405,1631104302.6945434,0.5260669567085531,0.7955496662411027,-0.005105369221766286,3.053842383352368,1.45294189453125,0.1941375732421875,0.049785868248513054,left
1406,1631104302.7065456,0.5268228080736413,0.7956467355961245,-0.007784213349568844,3.0546911959393177,1.45294189453125,0.1941375732421875,0.06790500695597501,left
1407,1631104302.7185445,0.5275789167600194,0.7957417797972827,-0.010452717510501697,3.055653364630415,1.45294189453125,0.1470794677734375,0.0769734952877954,left
1408,1631104302.7305448,0.5283350206665043,0.7958103430592238,-0.012717961510993,3.0571819717319983,1.45294189453125,0.1235504150390625,0.12228856812665612,left
1409,1631104302.7425435,0.5290911223818974,0.795864962245872,-0.014768820837984186,3.0589375591224504,1.45294189453125,0.1000213623046875,0.14044699123616056,left
1410,1631104302.754544,0.529847153875817,0.7959057998642387,-0.016602537451531806,3.061033648080695,1.45294189453125,0.0882568359375,0.1676871166595717,left
1411,1631104302.766543,0.5306031574456948,0.7959391358449985,-0.01831285958512071,3.063243818952512,1.45294189453125,0.064727783203125,0.17681366974535706,left
1412,1631104302.7785454,0.5313589929323157,0.7959589486887756,-0.019800522925379146,3.0657950021331124,1.45294189453125,0.0294342041015625,0.20409465444803487,left
1413,1631104302.7905438,0.5321144937772575,0.7959592924836112,-0.02096350511899191,3.068460636371302,1.45294189453125,-0.005859375,0.21325073905515524,left
1414,1631104302.8025434,0.5328696098967934,0.7959404134805893,-0.021800427145987275,3.0716948678101383,1.45294189453125,-0.005859375,0.2587385151069199,left
1415,1631104302.8145442,0.5336247099516216,0.7959209025109396,-0.022598049786706705,3.074703436239024,1.45294189453125,-0.005859375,0.24068547431085108,left
1416,1631104302.8265421,0.5343797942038623,0.7959007892626605,-0.02335913108109365,3.0778268258999146,1.45294189453125,-0.005859375,0.24987117287125216,left
1417,1631104302.838538,0.5351348629295981,0.7958801013397621,-0.024082292009176387,3.0809514618859795,1.45294189453125,-0.005859375,0.2499708788851862,left
1418,1631104302.8505385,0.5358899164972017,0.7958588673861202,-0.024767532570954914,3.0840772838941746,1.45294189453125,-0.005859375,0.2500657606556089,left
1419,1631104302.862543,0.5366449553371707,0.7958371160441733,-0.02541485276642923,3.0873179671493745,1.45294189453125,-0.005859375,0.25925466041599066,left
1420,1631104302.8745434,0.5373999799388682,0.7958148759549282,-0.026022873575627613,3.0904460173328556,1.45294189453125,-0.005859375,0.25024401467849344,left
1421,1631104302.8865378,0.5381549908785673,0.795792176799153,-0.026592974018521783,3.0935750696164717,1.45294189453125,-0.005859375,0.25032418268928325,left
1422,1631104302.8975377,0.5389099887547736,0.7957690472150188,-0.027125154095111743,3.09670506318069,1.45294189453125,-0.005859375,0.25039948513747134,left
1423,1631104302.9095435,0.539664974214963,0.7957455158393514,-0.027619413805397494,3.0997220643543373,1.45294189453125,-0.005859375,0.24136009389177815,left
1424,1631104302.9215384,0.5404199479523232,0.7957216113076786,-0.02807713216935076,3.1027398284012704,1.45294189453125,-0.005859375,0.2414211237546482,left
